"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Civilian population aged 25 and up,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Natural amenity scale,Net migration rate,"Non-rent seeking organizations per 10,000 population","Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars",Percent of adults that have diabetes,Percent of civilian population aged 25-34 that is uninsured,Percent of current spending spent on support services,Percent of population that didn't work over the past year,Percent of population that works part-time (less than 35 hours a week),Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of revenue from federal sources,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total revenue from state sources,Percent of working population that carpooled to work,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Population density,"Population growth, 2010-2016",Population that has low access to grocery stores rate,"Property crime events per 1,000 population",Rate Working Outside County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of interest on school system debt to total elementary-secondary expenditures,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),"Share of emp. in Arts occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Share of emp. in top 2 local industries,Share of emp. in top 3 industries,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,Total civilian population aged 18-64 rate,Total civilian population aged 25-34 rate,"Total civilian population, 2016 rate",Total fall 2015 public school enrollment rate,"Total school revenue from local sources, thousands of current dollars rate","Total school revenue from state sources, thousands of current dollars rate",Years of potential life lost to premature death (age-adjusted) rate,"emp. growth, 2001-2016",emp. in social assistance industries (NAICS 624) rate,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000,% Low birthweight,% Smokers,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia rate per 100000,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,% With Annual Mammogram,% Vaccinated (Influenza),Income Ratio (80th% : 20th%),Injury Death Rate,Average Daily Air Polution above 2.5 ppm,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,state,county,HDI
0.032732964,0.112137541,13679.0,0.149506628,0.0,0.14642003,1.650426309,144.410475,0.063979449,0.0,2.978445053,-0.72,0.0117034,17.38180373,0.0,0.0,20.2,22.32059669,33.99367905,41.61859131,11.32355404,20.55622673,14.14752102,83.43409729,12.2124424,7.29467535,62.62285233,7.96460177,3.461348295,4.763474464,2.760837317,20.97387314,-4.570314358,0.2554074363101764,27.75085446,0.335672874,1.292453037,0.007466347,0.019892093,1.986491855,0.963935908,5.0,0.003263708,6.442551136,0.040767945,0.021219196,0.108555558,0.021723797,0.068697982,0.007670289,0.085907744,0.011938245,0.081816899,0.0,0.062606393,0.052150667,0.127514503,0.188483311,-0.07551,1.20277,-0.75347,-0.15895,-0.73966,0.152493265,0.5794876906209508,0.1069470746536429,0.9893351938602613,0.1942091099372072,0.4644672580484401,1.1558357420512309,0.5810728889664108,-0.01115095,4.98355427090601e-05,93.34694066,62.26245975,65.34769159,63.21907707,88.10073724,80.52573297,92.6,11.76470588,86.408734,66.32983437,81.29725758,-0.474853801,73.579941,79.40094146,77.00423606,68.61806477,78.06818273,69.72571667,69.03907484,14.88464401,39.69238402,44.65393203,357.2314562,734.3091044,104.1925081,19.84619201,12.0,23.0,33.0,43.0,23.0,485.2,2118.0,3773.0,2695.0,36.0,36.0,7.0,96.0,9.2,0.0,16.0,88.0,30.0,AL,MARENGO,0.8250215701113737
0.022152731,0.646988809,2672410.0,0.009538836,1.0,0.125146236,1.590413943,158.8823529,0.031954801,1.010531306,6.081857204,4.87,0.0020272,4.525648028,0.0,0.072703891,9.0,22.20606995,34.32318115,24.91833115,16.20192146,30.57839394,16.30405045,82.8139267,10.94091034,5.0612607,40.13253403,10.82054166,4.327816963,7.236941814,3.904643297,429.090271,7.110916432,0.1250359412104392,30.55894153,0.021945167,1.355743447,0.024603607,0.012961746,0.711487615,0.949253558,1.0,0.010834536,4.596473217,0.032064527,0.022824455,0.102484603,0.026438773,0.064853604,0.042851936,0.045675958,0.005726879,0.065583255,0.018993812,0.093945543,0.044763017,0.306983182,0.165668963,2.90528,1.51713,2.46401,-2.54734,1.23201,0.162856585,0.605778480336178,0.1404870040691697,0.9928042931612168,0.1483582561930895,0.6489725327983106,0.5323267496610655,0.0015033517622021,0.011307136,0.0090910002546135,85.6333538,66.62646199,72.60515873,61.51785714,83.34464722,76.66666667,95.5,14.93289126,88.14931302,70.80998638,78.88217523,0.104700158,76.23926753,80.31837432,65.31223229,66.22222222,80.1675485,74.31216931,68.85015358,5.187793123,27.13614864,133.2115532,244.6742814,819.5466068,294.7564381,18.90551532,7.0,15.0,20.0,92.0,25.0,614.4,1448.0,1466.0,701.0,41.0,48.0,4.4,78.0,9.5,1.0,18.0,76.0,38.0,AZ,MARICOPA,0.8903193240252033
0.013335892,0.267071307,6367.0,0.0,0.0,0.329742801,1.437007874,118.1781496,0.040952521,0.0,2.834597826,0.2,0.0098189,15.54519209,0.0,0.0,12.4,20.9070797,31.282444,28.69090843,17.90909004,15.73333359,16.79999924,78.93333435,7.992654324,5.13147831,46.57457733,16.33677168,5.036363602,10.60000038,3.709090948,17.26444435,-2.059721011,0.0587166603872259,10.66144473,0.720657959,2.461554547,0.009446004,0.012254276,0.0,0.900394366,6.0,0.014814815,6.070517063,0.021539578,0.007143131,0.111466296,0.034267912,0.062305294,0.0,0.069314641,0.0,0.05919003,0.0,0.066696919,0.036486264,0.127085037,0.121897208,0.55678,-0.12084,-0.0689,-0.56908,0.77701,0.225784601,0.5840658729275621,0.1005897407366195,0.9879826415934128,0.1466562812952042,0.6331367530877935,0.6490486257928119,0.9040628672526984,-0.008325007,0.000111271837098,85.09302369,67.98868085,69.08291122,43.67018676,83.08420062,83.04806027,95.0,5.6,85.33785487,67.30280076,85.48058105,0.564836921,79.33030197,80.63455494,72.11477273,75.4699967,81.05392367,69.3053456,69.51217607,0.0,22.17786649,11.08893324,210.6897316,487.9130628,66.53359947,11.08893324,7.0,24.0,35.0,21.0,35.0,157.9,2648.0391061452515,2899.0,2899.0,41.0,43.0,4.5,79.0,8.0,0.0,15.0,74.0,58.0,MO,MARIES,0.8402858457785848
0.027560966,0.968904197,189717.0,0.057835116,1.0,0.276477598,1.472650771,120.8835905,0.024326486,2.478744268,21.40341187,8.14,0.0078443,6.946843216,0.0,0.0,7.9,17.80151367,30.76491356,19.3379097,23.10503578,51.03333664,28.39040565,69.75411224,4.406518459,1.920359969,23.31731796,8.478667694,6.206698418,9.047972679,5.504501343,493.3926697,2.753071404,0.1163973144842264,17.4770291,0.359590492,1.731050077,0.047042776,0.006428867,1.381692573,0.924269554,1.0,0.027688732,6.074004173,0.025080787,0.021659799,0.108134232,0.051009573,0.055375548,0.037691556,0.039961924,0.000922603,0.052117085,0.005382591,0.104519546,0.029644806,0.287209064,0.138350462,0.49656,1.16141,-0.27427,3.66985,1.08035,0.180317743,0.5856152499633711,0.0866370036783133,0.9814464948064066,0.1296971753329374,1.6669738353935486,0.5377894647552803,0.0132931105306179,0.000702887,0.022428457961582,84.94199532,83.47222222,53.57142858,59.25859748,82.07692011,80.1968665,96.8,12.25305216,87.01722299,47.67857143,89.72809667,0.185995266,77.40124413,84.74501636,49.49158249,53.33333334,67.85714285,77.1031746,72.66666667,0.0,11.61147988,60.37969539,117.6629961,484.9728098,226.0368084,16.25607184,6.0,10.0,13.0,97.0,32.0,310.0,691.0,840.0,128.0,43.0,50.0,5.8,56.0,6.4,1.0,22.0,64.0,46.0,CA,MARIN,0.9707648813874276
0.030566709,1.152851462,30114.0,0.048673643,0.0,0.216930197,1.437660668,112.6195373,0.024247616,0.351458877,3.783985376,-2.16,-0.0017588,13.5836608,0.0,0.0,11.5,15.27428246,34.93972778,22.24893761,19.76837349,20.8147049,11.87282658,79.58271027,6.619505882,3.498317957,49.89974213,8.771076524,3.935240746,8.287248611,4.652560711,29.64792442,-1.578480922,0.2668328422973959,16.27638602,0.25848465,1.019331119,0.008019565,0.000980721,2.668219085,0.946551766,4.0,0.006989386,4.498960018,0.039148256,0.028148981,0.126031922,0.02519943,0.106291933,0.040083129,0.044429182,0.113335401,0.158381322,0.01150012,0.083266963,0.045041312,0.195188072,0.162665098,-1.18954,-1.13009,-0.47965,0.10095,-0.73966,0.148181077,0.583061572158676,0.0967145290825018,0.987296179119007,0.1467997079581406,0.8496471160866391,0.975079094670236,0.1608443593818447,-0.000491981,0.0090532976393283,84.81087618,62.62288276,66.46643489,61.48480409,83.05202184,78.8000916,94.4,10.45081967,86.76920424,68.46330384,84.10849016,0.463294886,80.65279384,77.14171772,69.37772137,68.64145297,76.20257639,66.72946256,71.44768173,2.403268445,19.22614756,24.03268445,7.209805335,1110.310022,117.7601538,19.22614756,7.0,22.0,23.0,77.0,44.0,307.6,1348.0,2018.0,761.0,55.0,37.0,4.3,87.0,6.6,0.0,12.0,85.0,22.0,WI,MARINETTE,0.8629999083120136
0.015873687,0.264183253,21538.0,0.066139753,0.0,0.098273659,1.650426309,144.410475,0.060067765,0.044101905,0.945407808,-0.31,-0.0072299,10.57991139,0.0,0.0,18.7,20.17516327,30.07167435,31.36911201,13.05585957,16.0,17.4883728,83.44186401,10.79550552,6.863545418,63.78979874,10.61539797,5.503833294,8.203723907,3.357064724,41.12532425,-1.744866129,0.0638060689837626,19.6455193,0.341897392,1.03450884,0.003334241,0.026991472,0.661244462,0.938143986,5.0,0.006734007,5.398598671,0.041837003,0.020889252,0.113127542,0.01867065,0.077776592,0.00358263,0.058999253,0.0644603,0.134428679,0.0,0.056147365,0.055173177,0.143096154,0.276167296,-0.64758,0.70642,-0.68502,0.10401,0.77701,0.133342223,0.5780945137074639,0.1057243956480042,0.9811501703098648,0.154469393829161,0.3769635239260557,0.9461622408148418,0.3525004702536459,-0.004166773,0.0032077780349879,86.28705699,61.73672131,68.14590293,50.17412186,81.35544635,74.42594755,93.3,11.72839506,88.05895439,67.53698567,82.98047721,0.212987116,81.06789759,77.14804896,78.73456689,58.13707738,71.99959089,66.59648121,64.31916312,3.296630843,23.0764159,9.88989253,243.9506824,662.6227995,138.4584954,16.48315422,10.0,24.0,33.0,47.0,18.0,207.8,2976.0,4952.0,5942.0,37.0,39.0,5.0,94.0,9.1,1.0,10.0,86.0,28.0,AL,MARION,0.8089159324534342
0.04445919,1.853390336,12503.0,0.060960741,1.0,0.181444297,1.652916074,132.7211949,0.041704279,4.395235062,9.840561867,2.74,-0.0037363,7.926345955,0.0,0.0,12.2,22.12267494,29.38254547,39.02856445,15.23483467,14.71518993,18.51265907,71.9936676,17.13311386,4.102125645,70.4974823,13.69683343,4.878570557,8.494704247,3.038408041,27.69472694,-1.495226085,0.1374894357473786,20.53538687,0.422522011,0.739092517,0.025958765,0.0,1.219437839,0.898108791,7.0,0.001563722,3.810966015,0.069259197,0.030930091,0.074296494,0.051985371,0.130094044,0.089473926,0.079153604,0.0,0.178683385,0.0,0.053814788,0.124720715,0.223919366,0.326144984,-0.0454,0.32588,0.34184,-0.50729,1.53535,0.183767228,0.5562058034625701,0.0884540356010729,0.9912826139965862,0.0997927334796391,0.139295293830773,0.7938917337234821,0.6387762941965374,-0.002047721,0.0056083881980004,85.34508453,71.40479052,70.45286262,61.06720085,82.67091376,81.91550409,96.0,12.12121212,87.24680645,67.43546565,86.14081372,0.219042701,77.27627196,79.49929631,69.33149654,80.26703758,78.1500112,74.09258283,69.62853514,0.0,36.5185636,6.086427267,286.0620816,712.1119903,36.5185636,6.086427267,8.0,26.0,30.0,19.0,13.0,213.1,8361.0,5565.0,8347.0,41.0,37.0,4.5,106.0,8.6,0.0,13.0,79.0,33.0,AR,MARION,0.8349322747756707
0.021276116,0.280044883,252140.0,0.008814689,0.0,0.164291411,1.480998914,167.8686211,0.042830913,0.0,2.389403105,2.59,0.0132475,7.143932528,0.0,0.0,12.6,31.187006,33.53376007,35.98236465,15.86950779,16.48854065,15.18799877,70.56399536,14.13404274,6.587180614,48.09605408,10.27503264,3.361503363,6.527741432,3.834444284,210.8085938,2.729566734,0.2656862672731172,20.28447453,0.174625416,2.211754638,0.009613644,0.02328312,0.324724206,0.928341798,2.0,0.006304538,7.048854351,0.020801075,0.012315055,0.143838476,0.038095337,0.054605758,0.056158632,0.05013811,0.014571164,0.070090817,0.014301051,0.113909887,0.024581434,0.19517699,0.078946478,1.55038,2.14584,-1.57496,0.71539,-1.19466,0.186235746,0.5140844035834649,0.0967852829955838,0.9758330615470954,0.12571509162869,0.4647280227771558,0.5917829471030526,0.0265168220079273,0.011494333,0.0061761586173866,85.40767853,68.3009331,69.38929452,65.72864276,84.47650131,79.79812777,94.2,13.67363674,86.01450704,67.37196743,84.11820839,-0.18715816,77.88361364,80.66324483,70.28389261,75.82280162,79.62195925,71.23896886,70.56617737,6.22476746,49.20530469,48.0196347,375.5609701,589.5744038,71.73303454,4.74267997,9.0,21.0,33.0,76.0,30.0,439.7,1714.0,2243.0,1007.0,48.0,46.0,4.0,149.0,8.4,1.0,14.0,81.0,34.0,FL,MARION,0.8434324277118679
0.02185612,0.206305683,6040.0,0.0,0.0,0.228545309,1.393939394,117.6969697,0.048291728,0.0,10.49348831,-0.86,0.018074701,3.41997264,0.0,0.0,14.0,38.98117447,35.15517807,34.90283966,12.91106129,20.57761765,18.77256393,83.75450897,15.6382761,7.786322594,52.3366394,11.20514557,4.615097046,5.568011761,2.242152452,23.90879059,-1.098146877,0.0005652823352995,26.79262816,0.547393379,0.750417444,0.055822577,0.0,1.13999088,0.908237503,2.0,0.009036144,4.825558662,0.048547354,0.023792516,0.048617289,0.013489736,0.06744868,0.0,0.2398827,0.0,0.063343109,0.0,0.045434053,0.049890343,0.100936062,0.343571561,0.19547,1.16968,-0.95884,0.47879,-0.73966,0.117315814,0.5988896599583623,0.104441360166551,0.9887809391626186,0.1687485542447374,0.5492713393476752,0.8976405274115198,0.9080302556095304,-0.043966182,0.0,87.52937962,65.70845957,67.46570339,66.56677092,86.12773227,80.61095074,92.6,8.219178082,85.68306077,66.4360275,86.04463439,-0.264869321,70.43878535,79.39661665,73.85673451,77.84612487,77.40302598,71.56841813,69.68530432,0.0,0.0,0.0,46.2962963,208.3333333,23.14814815,0.0,10.0,23.0,34.0,0.0,38.0,497.0,8351.0,8359.0,1648.7392328398385,36.0,40.0,4.2,73.0,9.9,1.0,13.0,82.0,63.0,GA,MARION,0.8059299323965933
0.025810378,3.519531965,21618.0,0.090369612,1.0,0.270205356,1.41876629,101.1025195,0.048038251,3.592259169,11.92079163,-2.28,0.007879,19.24406892,0.0,0.0,9.8,9.0,20.89675331,15.72293282,22.6252079,31.73854446,14.55525589,83.28840637,3.808411837,2.931693792,54.18369293,8.733650416,4.710534096,9.547984123,4.568974018,60.06420135,-0.336245459,0.1298263425008283,11.80618185,0.22306778,0.874581443,0.016420484,0.00116218,1.202754307,0.938342615,4.0,0.005467801,3.173108101,0.050194439,0.017280944,0.124429958,0.021236297,0.110199162,0.053891458,0.061011307,0.171173543,0.155541527,0.0,0.059855403,0.139438033,0.114127053,0.300016982,-0.34649,-0.87364,-0.0689,-0.89577,-0.73966,0.150652325,0.5906256589450855,0.108443534054282,0.992680061451336,0.1673343976865379,0.9104135915896014,1.1742928577883545,0.1540657588336295,-0.002414455,0.0,86.50636917,65.14910186,67.58376262,58.97864084,82.28278979,79.918598,96.9,8.287292818,89.55468332,68.35325803,89.81478945,0.794169273,77.65170805,75.65463861,72.75326775,66.57462017,75.10357756,73.21370861,70.20324224,0.0,27.06604114,0.0,120.2935162,219.535667,30.07337904,6.014675809,6.0,17.0,24.0,86.0,46.0,262.8,1078.0,1512.0,950.0,55.0,58.0,3.7,70.0,7.8,0.0,11.0,78.0,24.0,IA,MARION,0.8870192112621175
0.022501502,1.126057744,26548.0,0.025972002,1.0,0.102769642,1.42257361,125.2219193,0.037158325,1.099795699,3.781003714,-2.18,-0.018972199,19.74898007,0.0,0.000729501,10.5,17.40318871,32.11230469,22.74528313,16.22017479,14.18994427,12.62569809,82.06703949,12.9282589,4.451480389,56.63112259,9.930292283,5.047807693,10.30665874,5.099491596,68.00099182,-2.368334305,0.2791817920681505,25.86462118,0.313073254,1.932654988,0.007915374,0.001593559,2.338695008,0.957202122,4.0,0.003160011,5.287891865,0.027300883,0.014536859,0.179675486,0.043497825,0.07919604,0.018384438,0.058272086,0.068990402,0.118944052,0.002452577,0.074743988,0.031174211,0.173765914,0.113270625,-0.52714,-0.11257,-0.13736,-0.4798,-0.73966,0.131095962,0.580759940783835,0.1140170895774355,0.981689738461938,0.1780121029530166,0.7243591408461678,1.3475833051969976,0.2695794909487572,-0.010385397,0.012622393060281,84.79400243,63.58191496,66.20734056,58.86936098,82.08165852,76.87379247,93.6,6.778087279,86.86622899,69.41722156,84.75454346,-0.07884947,81.84058948,76.46236606,70.51251886,70.88095158,74.35919539,67.62209988,73.4239828,0.0,31.0703744,38.837968,225.2602144,756.045777,134.6382891,20.71358293,9.0,23.0,33.0,65.0,26.0,670.1,2894.0,2325.0,305.0,41.0,48.0,4.5,102.0,9.0,0.0,12.0,86.0,25.0,IL,MARION,0.836562546601461
0.026130524,1.151367664,608059.0,0.020383161,1.0,0.177301879,1.554545455,99.00606061,0.038795535,1.19334352,11.9058857,-2.51,-0.0072906,9.630499149,0.060598299,0.0,10.5,23.49526215,32.32099152,23.12884521,17.00111961,22.38398743,14.36678791,86.36006165,9.525050163,4.493798733,60.80332947,9.551744611,4.890341759,8.488302231,4.93937254,2319.505371,3.182335927,0.2349531545622877,49.06869527,0.188618927,1.15986339,0.030616587,0.008673955,2.18291314,0.94886235,1.0,0.011753676,5.138796806,0.045142394,0.022370754,0.117935799,0.020679458,0.074366578,0.052108653,0.058115997,0.021768602,0.067255137,0.04002542,0.077163503,0.049031928,0.281371832,0.15708938,-0.79812,-0.41038,-0.41119,-0.19834,-1.043,0.15192902,0.6317878606478412,0.1631757822306043,0.9891325570567574,0.1424064144733313,0.5863409223058289,1.2015347447062787,0.0098869664074786,0.000214078,0.0111828455321184,86.48158052,67.98245615,69.5014881,100.0,83.86920738,89.375,95.6,10.49910072,87.52308272,71.03495195,88.44410876,-0.6545514,76.90698358,79.52089049,62.70658141,75.0,72.91666668,61.40625,77.64047619,10.98805211,48.79987849,375.5328397,648.1873484,1629.355766,512.4525871,44.59856444,9.0,22.0,27.0,89.0,20.0,1095.5,1207.0,1107.0,332.0,43.0,52.0,4.7,98.0,10.4,0.0,18.0,82.0,30.0,IN,MARION,0.8551412246754245
0.031947546,0.715834141,8413.0,0.163759928,0.0,0.403193291,1.579912664,110.9554585,0.063683276,0.0,7.264373302,-0.81,0.031622,27.85058978,0.0,0.0,9.4,18.02054214,28.6348362,18.38869286,21.14487648,19.88743019,19.13696098,78.04878235,3.47909236,4.514555454,71.21841431,9.050098761,4.791519642,9.003533363,5.201413631,13.13260365,-3.530805687,0.2367950654220912,14.77507222,0.34350872,1.213187866,0.022512795,0.001039667,2.45740498,0.93986453,6.0,0.008,10.80813599,0.032147221,0.021564221,0.137968828,0.027132795,0.059222542,0.123431064,0.1043569,0.031638645,0.080093921,0.0,0.078334893,0.038487144,0.182375963,0.136081984,0.91809,-0.20356,0.54721,-1.46185,-0.73966,0.165125495,0.5489232784737574,0.0876934414148857,0.9708507328256776,0.1737492835503152,0.5633341521329731,1.5856055023335789,0.6155325892082207,-0.009653066,0.0010644395316466,83.56490715,72.01667293,67.42484072,68.38590565,83.80991999,81.16915695,95.7,11.72638436,87.9721351,68.5809059,86.06568882,0.964660846,76.05135861,79.36024931,71.29742081,74.58159348,76.28827766,70.53673949,71.79566683,0.0,0.0,0.0,40.91987888,286.4391521,65.4718062,0.0,6.0,20.0,27.0,52.0,14.0,208.6,5975.0,3961.0,1981.0,44.0,42.0,3.6,95.0,7.3,1.0,10.0,76.0,32.0,KS,MARION,0.8725909981916367
0.027967419,1.549308777,13237.0,0.051289942,1.0,0.100175307,1.480286738,114.9964158,0.02917486,0.536098301,6.456221104,-1.32,-0.0222688,5.729465076,0.0,0.0,11.1,25.30864143,25.21837616,27.60477066,13.85622025,17.95481491,13.19857311,85.61236572,10.28878784,6.744802952,62.3290062,10.48199015,6.824581623,9.797912598,4.505548954,58.20547104,-1.629667003,0.015854822105965,9.530052441,0.223503494,0.928045538,0.017801858,0.007822866,1.562581384,0.938772339,7.0,0.018761726,4.777426243,0.058956079,0.027996769,0.107419844,0.025183892,0.113701534,0.008968997,0.078419148,0.117033288,0.173793793,0.006780453,0.092707316,0.098447785,0.128011423,0.261723327,-0.7078,0.0777,-0.27427,0.20228,0.77701,0.15620932,0.5693696466122993,0.1080166179412217,0.9555316202492692,0.1669487613478996,0.4804841770528799,1.0937067241114018,0.460993999076781,0.020663623,0.0094886392778376,86.51782175,64.73307111,66.73853692,62.78806129,83.59650555,82.02388665,95.9,7.894736842,89.74264204,69.56390041,83.57171624,0.211404587,78.31287707,77.14658854,70.64282828,67.7018975,75.48823797,68.82648535,72.643205,0.0,34.92142679,4.988775256,54.87652781,493.8887503,94.78672986,4.988775256,9.0,27.0,41.0,48.0,36.0,386.7,2156.0,3212.0,535.0,47.0,38.0,4.8,100.0,8.8,0.0,16.0,81.0,19.0,KY,MARION,0.8323631229348591
0.021448016,0.201590464,19339.0,0.034652436,0.0,0.208015532,1.437007874,118.1781496,0.043668104,1.04075551,8.940358162,-1.48,-0.0079719,16.96969697,0.0,0.0,12.5,21.708395,27.98202324,21.0151825,20.15238953,16.00312233,13.03668976,84.15300751,8.610471725,5.430372715,46.66301727,6.938494492,5.652977943,8.353408813,5.41206789,66.01605225,0.267537612,0.1549146627971446,38.75887272,0.231640148,1.994186708,0.037950192,0.028483449,2.424242424,0.932996562,5.0,0.011511896,5.246289253,0.022971148,0.020361967,0.148983032,0.042616823,0.062878506,0.098400511,0.041495327,0.048254017,0.07424299,0.010519939,0.087921231,0.04668415,0.195213116,0.114749848,0.19547,-0.51792,-0.00045,-0.65985,-0.73966,0.207655569,0.5828539746344168,0.1176450204449372,0.9766442580913438,0.1743017534132649,0.8211587774620556,0.8567121768660337,0.3157263313119412,-0.000858165,0.0157322059740799,82.80741396,65.92336292,67.55997229,62.23516523,81.57012085,82.84735994,95.7,7.456724368,91.23892816,70.53692899,82.48223439,0.040695809,81.99958821,81.47866021,71.58127282,70.70866309,72.76905583,66.82164718,71.00288363,3.459728757,17.29864379,34.59728757,190.2850816,691.9457515,183.3656241,3.459728757,8.0,24.0,33.0,76.0,25.0,537.8,1100.0,1240.0,332.0,50.0,22.0,4.5,86.0,8.4,0.0,12.0,84.0,21.0,MO,MARION,0.8527334532297267
0.031873994,0.422505856,17402.0,0.038744673,0.0,0.189043064,1.495400788,138.0670171,0.053712583,0.0,2.657723427,0.04,0.0030557,16.28790817,0.0,0.0,13.6,31.16576767,35.08444595,38.47129822,13.99302292,23.46832848,21.70301056,82.55451965,16.62389755,6.096503735,53.98003006,9.08197795,3.989850998,7.275610447,4.002537251,48.76425171,-4.717956291,0.3080282722975591,21.01083311,0.29603756,2.354238127,0.00790628,0.007407213,1.551229349,0.938357511,4.0,0.003167899,8.012301445,0.029356468,0.020530637,0.122981628,0.047938145,0.048840207,0.0,0.039819588,0.0,0.083634022,0.0,0.102964839,0.032760434,0.201642966,0.083429153,0.01482,1.45095,-0.75347,-0.08878,-0.73966,0.118807176,0.575087175513367,0.1149941882991088,0.9709027508717551,0.1487407981402557,0.4482758620689655,0.8231693142192948,0.5740995648973266,0.004473543,0.0173576133281673,89.00539644,58.07677548,65.27402476,62.6509093,87.30983535,81.35759783,93.4,12.35521236,88.32423957,71.6720877,85.44643414,-0.047957436,77.47818874,78.44827428,80.43620181,63.41539048,76.71446964,67.15561667,68.67310429,3.819709702,34.37738732,45.83651642,106.9518717,974.025974,80.21390374,19.09854851,11.0,27.0,30.0,35.0,4.0,526.5,2746.0,4096.0,2048.0,37.0,42.0,5.9,119.0,8.6,0.0,16.0,85.0,41.0,MS,MARION,0.7991915226382399
0.020837393,0.870164216,46162.0,0.015239256,1.0,0.181348325,1.654411765,123.3964932,0.036379252,0.035379697,3.625041246,-3.93,0.019584,11.72457898,0.768654227,0.006613028,12.9,17.2399559,31.13572693,34.0465126,14.63276672,15.08419895,11.14295959,83.41096497,8.819189072,4.410390854,52.38853073,9.235932873,4.839887619,7.808855057,3.642875671,163.8881836,-1.324792108,0.3371306600121914,41.6021378,0.267798615,1.236382612,0.015661675,0.051836617,1.522672595,0.933183102,4.0,0.003393463,6.083937645,0.032064151,0.023653386,0.147092776,0.029969468,0.082436125,0.034157909,0.066206011,0.117569923,0.124296962,0.000808096,0.076208266,0.037492335,0.146544452,0.124195598,-1.09921,-0.44347,-0.27427,0.2243,-1.043,0.215066978,0.545032002438281,0.1107589149649497,0.9080615665955502,0.1382657726302956,0.8172508381590978,1.1036879000304785,0.1333766947729351,-0.010734544,3.047851264858275e-05,84.34240375,66.23705968,69.86618375,54.99289733,82.76209705,80.88997876,95.0,9.365079365,85.45401886,69.1096132,84.046652,-0.12249593,80.63971558,78.33014007,72.64373002,70.85130273,81.29217983,70.95905805,70.75195812,3.034671118,30.34671118,107.7308247,65.24542903,1946.741522,86.48812685,24.27736894,9.0,26.0,30.0,77.0,33.0,481.8,3625.0,1759.0,603.0,45.0,50.0,4.6,109.0,8.9,0.0,13.0,82.0,27.0,OH,MARION,0.8312509044564065
